location_name,full_address,zipcode,serves,site_type,days_of_week_open,url,phone,email,appointment_info,instructions_at_site,accessibility,latitude,longitude,location_type,vaccines_available
Wellesley: CVS (Central Street),"65 Central Street, Wellesley, MA 02482",2482,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.296082,-71.296597,#blue-star,Moderna
Wellesley: CVS (Linden St),"188 Linden St, Wellesley, MA 02482",2482,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.300236,-71.291783,#blue-star,Pfizer
Wellesley: CVS (Washington St),"25 Washington St, Wellesley, MA 02481",2481,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.325055,-71.260464,#blue-star,Moderna
Wellesley: CVS (Worcester Street),"984 Worcester Street, Wellesley, MA 02482",2482,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.304403,-71.324963,#blue-star,Moderna
West Barnstable: Cape Cod Community College (Barnstable County Dept. of Health and Environment),"2240 Iyannough Rd, West Barnstable, MA 02668",2668,All eligible people statewide,Indoor,"Will vary, please click link to see available appointments.",https://home.color.com/vaccine/register/barnstable,,,,Go to the main entrance at Cape Cod Community College and you will be given further instructions. See a campus map: https://www.capecod.edu/media/capecodedu/content-assets/documents/campus-map.pdf,Wheelchair accessible with staff available to provide assistance if necessary.,41.690684,-70.340192,#green-star,Pfizer
West Boylston: CVS (W. Boylston St),"264 W. Boylston St., West Boylston, MA 01583",1583,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.345154,-71.786993,#blue-star,Moderna
West Boylston: Walmart (W Boylston St),"137 W Boylston St, West Boylston, MA 01583",1583,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,508-835-1101,,,,,42.354915,-71.784639,#blue-star,"Johnson and Johnson, Moderna"
West Bridgewater: CVS (W Center St),"2 W. Center St., West Bridgewater, MA 02379",2379,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.018968,-71.00816,#blue-star,Pfizer
West Medford: Walgreens (High St),"491 High St, West Medford, MA 02155",2155,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.421318,-71.133612,#blue-star,Moderna
West Newton: CVS (Watertown St),"999 Watertown Street, West Newton, MA 02465",2465,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.34959,-71.225833,#blue-star,Pfizer
West Roxbury: Osco (Spring St),"75 Spring Street, West Roxbury, MA 02132",2132,All eligible people statewide,Indoor,Daily,https://www.mhealthappointments.com/covidappt,617-327-9360,,,,,42.277557,-71.162785,#blue-star,"Johnson and Johnson, Moderna, Pfizer"
West Springfield: Big Y,"503 Memorial Avenue West Springfield, MA 01089",1089,All eligible people statewide,Outdoor,"Thursday, Friday & Saturday",,(413) 746-0999,,,"Clinic can be found outside of the store by the main entrance. No pre-registration required, walk-ups are encouraged and welcomed",,42.095898,-72.604361,#green-star,"Johnson and Johnson, Pfizer"
West Springfield: Costco (Daggett Dr.),"119 Daggett Drive, West Springfield, MA 01089",1089,All eligible people statewide,Indoor,Vary--check link,https://www.costco.com/covid-vaccine.html,413-747-5524,,,Please use the online scheduling system to book an appointment. Please do not contact the local Costco pharmacy as they are unable to schedule an appointment or provide current eligibility requirements.,,42.132307,-72.621683,#blue-star,Moderna
West Springfield: CVS (Elm St),"152 Elm St, West Springfield, MA 01089",1089,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.107263,-72.622794,#blue-star,Pfizer
West Springfield: CVS (Memorial Ave),"503 Memorial Ave, West Springfield, MA 01089",1089,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.095898,-72.604361,#blue-star,Moderna
West Springfield: CVS (Riverdale St),"928 Riverdale St, West Springfield, MA 01089",1089,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.129141,-72.626682,#blue-star,Moderna
West Springfield: Stop & Shop,"935 Riverdale Street, W. Springfield, MA 01089",1089,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,413-733-8511,,,,,42.12874,-72.62659,#blue-star,Pfizer
West Springfield: Walgreens (Westfield St.),"99 Westfield St., West Springfield, MA 01089",1089,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.106426,-72.624899,#blue-star,Moderna
West Yarmouth: CVS (Route 28),"438 Route 28, West Yarmouth, MA 02673",2673,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,41.650579,-70.241507,#blue-star,Moderna
Westborough: CVS (East Main Street),"74 East Main Street, Westborough, MA 01581",1581,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.275182,-71.609699,#blue-star,Pfizer
Westborough: CVS (Turnpike Rd),"330 Turnpike Rd, Westborough, MA 01581",1581,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.282474,-71.655118,#blue-star,Pfizer
Westborough: Stop & Shop (Lyman Street),"32 Lyman Street, Westborough, MA 01581",1581,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,508-366-0849,,,,,42.283266,-71.607294,#blue-star,"Moderna, Pfizer"
Westfield: Arrow Prescription Center,"427 North Elm Street, Westfield, MA 01085",1085,All eligible people statewide,Indoor,Monday-Friday,http://www.healthmartcovidvaccine.com/,413-568-8911,,,,,42.140002,-72.734381,#blue-star,Moderna
Westfield: Big Y,"1 East Silver Street Westfield, MA 01085",1085,All eligible people statewide,Outdoor,Thursday & Friday,,(413) 568-1001,,,"Clinic can be found outside of the store by the main entrance. No pre-registration required, walk-ups are encouraged and welcomed",,42.114097,-72.747401,#green-star,"Johnson and Johnson, Pfizer"
Westfield: CVS (E Main St),"427 East Main St, Westfield, MA 01085",1085,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.113538,-72.724635,#blue-star,Pfizer
Westfield: CVS (Elm St),"208 Elm St, Westfield, MA 01085",1085,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.124931,-72.747918,#blue-star,Pfizer
Westfield: Stop & Shop (Main Street),"57 Main Street, Westfield, MA 01085",1085,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,413-568-9660,,,,,42.120672,-72.746746,#blue-star,Moderna
Westfield: Walgreens (East Silver St.),"7 East Silver St., Westfield, MA 01085",1085,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.114042,-72.746843,#blue-star,Moderna
Westfield: Walgreens (Main St.),"78 Main St., Westfield, MA 01085",1085,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.120238,-72.744661,#blue-star,Moderna
Westfield: Walmart (Springfield Rd),"141 Springfield Rd, Westfield, MA 01085",1085,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,413-572-0400,,,,,42.108686,-72.706635,#blue-star,"Moderna, Pfizer"
Westford: CVS (Littleton Rd),"174 Littleton Rd, Westford Marketplace, Westford, MA 01886",1886,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.5671,-71.423067,#blue-star,Moderna
Westford: Walgreens (Littleton Rd),"145 Littleton Rd, Westford, MA 01886",1886,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.569832,-71.41941,#blue-star,Moderna
Weston: Walgreens (Boston Post Rd),"397 Boston Post Rd, Weston, MA 02493",2493,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.367364,-71.300489,#blue-star,Moderna
Westport: CVS (State Rd),"599 State Rd, Westport, MA 02790",2790,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,41.660335,-71.083448,#blue-star,Pfizer
Westwood: CVS (University Ave),"221 University Ave, Westwood, MA 02090",2090,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.204418,-71.153324,#blue-star,Moderna
Westwood: CVS (Washington Street),"299 Washington Street, Westwood, MA 02090",2090,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.218726,-71.188208,#blue-star,Moderna
Westwood: Walgreens (High St),"683 High St, Westwood, MA 02090",2090,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.22499,-71.2226,#blue-star,Moderna
Westwood: Wegmans,"169 University Avenue, Westwood, MA 02090",2090,All eligible people statewide,Indoor,Daily,https://www.wegmans.com/covid-vaccine-registration/,(800) 207-6099,,,Vaccine is available by appointment only. Appointments can be made online. Please bring insurance card and/or state ID if you have one.,,42.206111,-71.152501,#blue-star,Pfizer
Weymouth: CVS (Bridge St),"737 Bridge Street, Weymouth, MA 02191",2191,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.245752,-70.93587,#blue-star,Moderna
Weymouth: CVS (Commercial St),"1515 Commercial St, Weymouth, MA 02189",2189,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.215879,-70.921843,#blue-star,Pfizer
Weymouth: CVS (Washington St),"474 Washington St., Weymouth, MA 02188",2188,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.207204,-70.956691,#blue-star,Moderna
Weymouth: Oldens Pharmacy,"101 Pleasant Street, Weymouth, MA 02190",2190,All eligible people statewide,Indoor,Sunday-Friday,,781-337-0187,,,,,42.17413,-70.951414,#blue-star,Moderna
Weymouth: Walgreens (Main St),"969 Main St, Weymouth, MA 02190",2190,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.171753,-70.955395,#blue-star,Moderna
Weymouth: Walgreens (Washington St),"750 Washington St, Weymouth, MA 02188",2188,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.201934,-70.946678,#blue-star,Moderna
Weymouth: Walmart (Middle St.),"740 Middle St, Weymouth, MA 02188",2188,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,781-331-0063,,,,,42.199988,-70.946116,#blue-star,"Moderna, Pfizer"
Whitinsville: CVS (Providence Rd),"1163 Providence Rd, Whitinsville, MA 01588",1588,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.125575,-71.646404,#blue-star,Pfizer
Whitinsville: Walmart (Valley Pkwy),"100 Valley Pkwy, Whitinsville, MA 01588",1588,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,508-234-9034,,,,,42.106847,-71.701269,#blue-star,"Johnson and Johnson, Moderna, Pfizer"
Whitman: CVS (Bedford St),"351 Bedford Street, Whitman, MA 02382",2382,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.069918,-70.948111,#blue-star,Moderna
Whitman: Duvals Pharmacy,"571 Washington St, Whitman, MA 02382",2382,All eligible people statewide,Indoor,Daily,,781-447-0606,,,,,42.080632,-70.937348,#blue-star,Moderna
Whitman: Walgreens (Bedford St),"392 Bedford St, Whitman, MA 02382",2382,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.071453,-70.947825,#blue-star,Moderna
Wilbraham: Big Y,"2035 Boston Rd, Wilbraham, MA 01095",1095,All eligible people statewide,Indoor,Daily,https://www.bigy.com/Pharmacy/covid19-vaccine-faq,413-543-9912,,,Vaccine is available by appointment only. Appointments can be made online. Please bring insurance card and/or state ID if you have one.,,42.150093,-72.471347,#blue-star,"Johnson and Johnson, Moderna"
Wilbraham: CVS (Boston Rd),"1990 Boston Rd, Wilbraham, MA 01095",1095,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.149062,-72.476751,#blue-star,Pfizer
Williamstown: Walgreens (Main Street),"212 Main Street, Williamstown, MA 01267",1267,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.701778,-73.183926,#blue-star,Moderna
Wilmington: CVS (Ballardvale St),"210 Ballardvale St, Wilmington, MA 01887",1887,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.590396,-71.15926,#blue-star,Moderna
Wilmington: CVS (Main St),"222 Main St., Wilmington, MA 01887",1887,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.556518,-71.181232,#blue-star,Pfizer
Winchendon: CVS (Central St),"301 Central St., Winchendon, MA 01475",1475,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.686759,-72.044125,#blue-star,Pfizer
Winchendon: Walgreens (Central St.),"250 Central St., Winchendon, MA 01475",1475,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.686208,-72.044546,#blue-star,Moderna
Winchester: CVS (Main St),"539-545 Main Street, Winchester, MA 01890",1890,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.452228,-71.136695,#blue-star,Moderna
Winchester: Winchester Pharmacy,"568 Main St, Winchester, MA 01890",1890,All eligible people statewide,Indoor,Daily,,781-570-2320,,,,,42.452858,-71.137392,#blue-star,"Johnson and Johnson, Moderna"
Winthrop: CVS (Woodside Ave),"3 Woodside Avenue, Winthrop, MA 02152",2152,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,,,42.375856,-70.987563,#blue-star,Pfizer
Woburn: CVS (415 Main St),"415 Main Street, Woburn, MA 01801",1801,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.480763,-71.151172,#blue-star,Pfizer
Woburn: CVS (891 Main St),"891 Main St., Woburn, MA 01801",1801,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.507575,-71.160433,#blue-star,Pfizer
